,PROJECT,SITE CODE,SITE,Year,Month,Month #,Day,DATE,TRANSECT,LEVEL,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,BOTTOM PAN,TOTAL,d5,d10,d16,d25,d30,d50,d75,d84,d90,d95,Mean,Std,Skewness,Kurtosis,contact
599,SC_Beach,BLK,"BLACKS, California",2013,May,5,7,7-May-13,B,HTS,0,0,0,0,0,0.011,0.0466,0.2353,25.0094,29.9849,30.2498,5.098,0.9751,0.1169,0.0049,0.0061,91.738,0.468433795,0.437076227,0.402205444,0.355045559,1.578334428,0.265761819,0.19946628,0.179923893,0.13052001,0.044197158,0.267922873,2.206242497,9.013964031,0.464350512,Karina Nielsen
600,SC_Beach,BLK,"BLACKS, California",2013,May,5,7,7-May-13,B,WTO,0,0,0,0.0201,0.0045,0.0085,0.0205,0.5548,23.5391,27.5408,36.7702,8.6619,2.2559,0.1459,0.01,0.0023,99.5345,0.468701258,0.43543721,0.398621613,0.349788743,1.606251452,0.255375763,0.200692471,0.184370449,0.166209461,0.13607372,0.26575245,1.651953611,0.961401043,0.53686576,Karina Nielsen
601,SC_Beach,CAR,"CARLSBAD, California",2013,May,5,7,7-May-13,B,HTS,0,0,0,0.0715,0.6854,2.8382,10.6346,20.4198,32.1724,24.2596,11.7116,1.363,0.3344,0.0211,0.0028,0.021,104.5354,0.955248617,0.811617312,0.686182448,0.588981635,0.886152166,0.423801477,0.314576373,0.276622931,0.253900115,0.222635492,0.43168148,1.806210493,0.814538164,0.613552245,Karina Nielsen
602,SC_Beach,CAR,"CARLSBAD, California",2013,May,5,7,7-May-13,B,WTO,0,0,0,0.2072,0.5609,2.2068,7.5064,11.88,22.9572,26.325,22.7192,2.5405,0.5203,0.0349,0.0051,0.0021,97.4656,0.91074013,0.723000945,0.601963256,0.480481537,1.166368285,0.332428738,0.237529014,0.207058392,0.188948574,0.162063236,0.346035345,2.010466207,0.753775607,0.650981488,Karina Nielsen
603,SC_Beach,CRY,"CRYSTAL COVE, California",2013,May,5,2,2-May-13,B,HTS,0,0,0,0,0,0.0052,0.0226,0.1295,6.0992,29.9613,58.2673,4.1856,0.4269,0.0337,0.0037,0.0191,99.1541,0.379727279,0.338578335,0.315876949,0.284646658,1.896236145,0.230330733,0.198506054,0.188159274,0.181562802,0.169404833,0.23922055,1.392786591,0.64147841,0.637439912,Karina Nielsen
604,SC_Beach,CRY,"CRYSTAL COVE, California",2013,May,5,2,2-May-13,B,WTO,0,0,0,0,0,0.0115,0.0168,0.067,10.5232,18.2238,61.434,8.1597,1.3451,0.0653,0.0045,0.0031,99.854,0.425427282,0.360837024,0.319167429,0.268959498,2.009422307,0.221879517,0.192693847,0.183154704,0.17705909,0.144646902,0.23495496,1.504628113,0.671698352,0.712808823,Karina Nielsen
605,SC_Beach,EUC,"EAST CAMPUS, California",2013,May,5,2,2-May-13,B,HTS,0,0,0,0,0.0212,0.0193,0.0398,0.1654,2.1369,8.0765,30.8665,8.6669,0.6845,0.0191,0.0025,0.0045,50.7031,0.316000329,0.254981528,0.2349278,0.21234814,2.316538966,0.124531844,0.044197158,0.044197158,0.044197158,0.044197158,0.108943935,2.482894784,1.286322661,0.513633161,Karina Nielsen
606,SC_Beach,EUC,"EAST CAMPUS, California",2013,May,5,2,2-May-13,B,WTO,0,0,0,0.3505,0.0454,0.1225,0.2162,0.4917,2.9691,4.2378,26.2001,11.2264,3.0465,0.0469,0.0052,0.0034,48.9617,0.331045905,0.244879395,0.22619554,0.200808332,2.411578582,0.044197158,0.044197158,0.044197158,0.044197158,0.044197158,0.076165373,2.488260778,0.080945879,0.545187112,Karina Nielsen
607,SC_Beach,GAV,"GAVIOTA, California",2013,May,5,1,1-May-13,B,HTS,0,0,0,0,0,0.0091,0.0216,0.1598,8.6577,25.8066,54.383,6.8841,1.065,0.0609,0.0022,0.0019,97.0519,0.412443707,0.348134562,0.321183601,0.284618218,1.909813769,0.226716581,0.193327068,0.182550926,0.168424036,0.130944024,0.236886455,1.534306341,0.83262061,0.605654292,Karina Nielsen
608,SC_Beach,GAV,"GAVIOTA, California",2013,May,5,1,1-May-13,B,WTO,0,0,0,0,0.0047,0.0075,0.0623,0.4585,7.8025,24.876,55.8863,9.5409,1.0092,0.0348,0.0041,0.0038,99.6906,0.41002206,0.345456808,0.31775389,0.280308687,1.935449831,0.225288294,0.192934184,0.182461223,0.171083731,0.14266965,0.235504944,1.495715453,0.735956643,0.640629624,Karina Nielsen
609,SC_Beach,IVW,"ISLA VISTA, California",2013,May,5,2,2-May-13,B,HTS,0,0,0,0,0,0,0.0224,0.3272,8.679,19.4525,23.8434,3.0823,0.1624,0.0076,0.0011,0.003,55.5809,0.415268514,0.347495089,0.312265699,0.266003712,2.031851582,0.182858324,0.044197158,0.044197158,0.044197158,0.044197158,0.136147954,2.854408665,2.45872647,0.511542159,Karina Nielsen
610,SC_Beach,IVW,"ISLA VISTA, California",2013,May,5,2,2-May-13,B,WTO,0,0,0,0.0716,0.1036,0.1867,0.2758,0.5793,3.1929,6.9298,36.8063,7.3027,0.5614,0.0164,0.0033,0.0029,56.0327,0.343279689,0.267331814,0.23927411,0.219832588,2.253493288,0.161893561,0.044197158,0.044197158,0.044197158,0.044197158,0.119629937,2.546471288,2.415707826,0.52369641,Karina Nielsen
611,SC_Beach,LEO,"LEO CARILLO, California",2013,May,5,6,6-May-13,B,HTS,0,0,0,0,0,0.0035,0.0472,1.4708,19.8974,26.017,22.8884,4.0209,0.812,0.0858,0.0056,0.0123,75.2609,0.47061285,0.431361936,0.388557652,0.337091382,1.664913326,0.2404871,0.094527093,0.044197158,0.044197158,0.044197158,0.160440447,3.110517445,6.120497776,0.477146809,Karina Nielsen
612,SC_Beach,LEO,"LEO CARILLO, California",2013,May,5,6,6-May-13,B,WTO,0,0,0,0,0,0.0038,0.0334,0.517,14.3611,28.715,37.5969,8.5067,2.0626,0.1455,0.0148,0.0016,91.9584,0.449140524,0.398088527,0.348962892,0.313043794,1.762662372,0.235750818,0.187227941,0.157899688,0.119539587,0.044197158,0.235073988,2.17694005,4.184732865,0.485409006,Karina Nielsen
613,SC_Beach,DUM,"LITTLE DUME, California",2013,May,5,6,6-May-13,B,HTS,0,0,0,0.015,0.0274,0.1459,1.0769,7.4708,29.4821,36.0907,10.5595,1.3188,0.2416,0.0046,0.0018,0.0065,86.4416,0.594626799,0.492633067,0.459084273,0.412995862,1.3606256,0.315740174,0.244399828,0.181893748,0.044197158,0.044197158,0.297632265,2.413966259,6.852247222,0.47668111,Karina Nielsen
614,SC_Beach,DUM,"LITTLE DUME, California",2013,May,5,6,6-May-13,B,WTO,0,0,0,0,0.0546,0.2227,1.2607,3.9902,22.5933,36.2921,22.6584,2.4194,0.2807,0.0084,0.0017,0.0025,89.7847,0.52348038,0.466859654,0.425809773,0.370902317,1.525880288,0.286899358,0.212633324,0.185288092,0.044197158,0.044197158,0.282876956,2.284118049,6.469360607,0.476218284,Karina Nielsen
615,SC_Beach,CLM,"SAN CLEMENTE, California",2013,May,5,2,2-May-13,B,HTS,0,2.0843,2.4724,4.4511,9.2126,15.8214,22.0596,16.5165,15.9649,12.2972,9.6843,1.1348,0.2058,0.0163,0.0051,0.0184,111.9447,2.732406124,1.926696537,1.537403052,1.219035131,-0.127732059,0.778247726,0.474808929,0.390543925,0.3397183,0.2950675,0.775994236,2.457171284,0.840271155,0.643013537,Karina Nielsen
616,SC_Beach,CLM,"SAN CLEMENTE, California",2013,May,5,2,2-May-13,B,WTO,33.8962,0.7736,1.8604,2.23,7.6671,16.8711,29.3189,20.9651,17.9885,6.6215,1.6053,0.3325,0.0801,0.0053,0.0018,0.0028,140.2202,1.29124693,1.667318633,2.265842748,3.589603743,-2.212637405,1.314131111,0.870820356,0.782935707,0.729330629,0.679802071,1.325963353,1.53120247,0.709228753,0.158014395,Karina Nielsen
617,SC_Beach,ELJ,"SAN ELIJO, California",2013,May,5,7,7-May-13,B,HTS,0,0,0,0,0,0.005,0.0011,0.0174,7.8238,24.1334,42.1722,9.1992,2.363,0.1969,0.0134,0.0196,85.945,0.401088508,0.34279867,0.31449894,0.276368965,1.958963511,0.215596903,0.171230673,0.113674079,0.044197158,0.044197158,0.197533632,2.238468074,4.149953923,0.493106752,Karina Nielsen
618,SC_Beach,ELJ,"SAN ELIJO, California",2013,May,5,7,7-May-13,B,WTO,0,0,0,0.0147,0.0423,0.0185,0.0378,1.7451,27.8304,23.1573,21.9189,4.7755,1.712,0.1369,0.0088,0.0029,81.4011,0.480824059,0.451799039,0.419272366,0.374819902,1.506719263,0.26088636,0.173793965,0.044197158,0.044197158,0.044197158,0.169088466,3.187303626,13.81794924,0.457582696,Karina Nielsen
619,SC_Beach,SCR,"SCRIPPS, California",2013,May,5,7,7-May-13,B,HTS,0,0,0,0.007,0,0.0072,0.0175,0.2505,10.6565,27.6586,32.9795,2.5602,0.2191,0.0092,0.0036,0.0175,74.3864,0.428886729,0.364521308,0.331835121,0.296446563,1.844581794,0.221775432,0.044197158,0.044197158,0.044197158,0.044197158,0.148164232,2.921588652,4.908385609,0.489366617,Karina Nielsen
620,SC_Beach,SCR,"SCRIPPS, California",2013,May,5,7,7-May-13,B,WTO,0,0,0,0,0,0.0056,0.0246,0.0979,11.0856,15.7546,41.0243,9.2129,2.7019,0.1432,0.0069,0.0032,80.0607,0.42936794,0.367234491,0.31822831,0.261070148,2.036950052,0.205803774,0.135819134,0.044197158,0.044197158,0.044197158,0.14251552,2.891977675,2.962650629,0.524638404,Karina Nielsen
621,SC_Beach,AQB,"ARROYO QUEMADO, California",2013,June,6,1,1-Jun-13,A,HTS,0,0,0,0,0,0.0016,0.0179,0.1172,13.7337,29.8479,37.7105,2.363,0.1925,0.0107,0.0017,0.0021,83.9988,0.442260503,0.389835743,0.34492606,0.310700814,1.770196563,0.235983291,0.187542715,0.044197158,0.044197158,0.044197158,0.153226495,2.97271908,6.03711628,0.484034863,Karina Nielsen
622,SC_Beach,AQB,"ARROYO QUEMADO, California",2013,June,6,1,1-Jun-13,A,WTO,0,0,0,0.0141,0.0036,0.0169,0.0555,0.2064,1.2908,8.5189,54.0428,20.7216,1.4378,0.0474,0.0237,0.0063,86.3858,0.307729599,0.251089979,0.240734609,0.227233892,2.18405597,0.193573958,0.147443236,0.126839108,0.044197158,0.044197158,0.180806018,1.906624064,6.23849109,0.485740227,Karina Nielsen
623,SC_Beach,AQB,"ARROYO QUEMADO, California",2013,June,6,1,1-Jun-13,B,HTS,0,0,0,0,0,0,0.0186,0.1174,4.6065,29.4497,47.4883,3.4068,0.5408,0.027,0.0035,0.0429,85.7015,0.35249158,0.332349256,0.309691915,0.278568883,1.928824402,0.222767087,0.185615741,0.139625987,0.044197158,0.044197158,0.212772608,2.050829258,12.7774743,0.462231135,Karina Nielsen
624,SC_Beach,AQB,"ARROYO QUEMADO, California",2013,June,6,1,1-Jun-13,B,WTO,0,0,0,0.0068,0.0136,0.026,0.0716,0.2561,17.5413,22.7468,44.1997,3.9388,0.2536,0.0138,0.0032,0.0095,89.0808,0.4563356,0.413411207,0.367197503,0.317385569,1.765632968,0.232356778,0.190995746,0.177982089,0.044197158,0.044197158,0.247634104,2.148341695,3.400675107,0.485321384,Karina Nielsen
625,SC_Beach,AQB,"ARROYO QUEMADO, California",2013,June,6,1,1-Jun-13,C,HTS,0,0,0,0,0.0059,0.0181,0.0341,0.113,6.5859,31.4143,48.1705,3.9103,0.5621,0.0347,0.0059,0.0025,90.8573,0.387809651,0.341135539,0.319285983,0.289107383,1.869942988,0.229611443,0.19181363,0.179787048,0.127830111,0.044197158,0.236216698,1.986833303,6.288097376,0.473929125,Karina Nielsen
626,SC_Beach,AQB,"ARROYO QUEMADO, California",2013,June,6,1,1-Jun-13,C,WTO,0,0,0,0,0,0,0.0041,0.022,0.7452,8.2653,60.8619,18.1906,1.4642,0.0313,0.012,0.0133,89.6099,0.296114608,0.248639743,0.240288243,0.228284005,2.172221045,0.197993246,0.160409737,0.135133612,0.044197158,0.044197158,0.185943968,1.85784149,9.699677434,0.47477266,Karina Nielsen
627,SC_Beach,CRY,"CRYSTAL COVE, California",2013,June,6,4,4-Jun-13,A,HTS,0,0,0,0,0,0,0.0322,0.8142,12.3835,37.9187,39.9249,4.0404,1.6232,0.0892,0.0063,0,96.8326,0.445136049,0.387009552,0.344722274,0.31750122,1.721132317,0.252645874,0.203252703,0.1879782,0.178438374,0.126232891,0.253919671,1.5946689,1.192653387,0.559976948,Karina Nielsen
628,SC_Beach,CRY,"CRYSTAL COVE, California",2013,June,6,4,4-Jun-13,A,WTO,0,0,0,0,0.0168,0.0033,0.003,0.0358,3.8258,17.1633,64.4177,12.4408,1.3897,0.041,0.0082,0.0092,99.3546,0.345687977,0.31249085,0.276834965,0.24474803,2.069484008,0.21394729,0.187022722,0.178182851,0.155806032,0.135547991,0.219346754,1.410868564,0.888040449,0.649332707,Karina Nielsen
629,SC_Beach,CRY,"CRYSTAL COVE, California",2013,June,6,4,4-Jun-13,B,HTS,0,0,0,0,0,0.0065,0.1913,2.4058,21.3189,36.1818,27.1943,2.4379,1.1576,0.0541,0.0034,0.0128,90.9644,0.48090346,0.443361349,0.402158955,0.349931079,1.583985595,0.275413775,0.206780753,0.184373286,0.115523186,0.044197158,0.273334089,2.20719563,7.503476011,0.472810712,Karina Nielsen
630,SC_Beach,CRY,"CRYSTAL COVE, California",2013,June,6,4,4-Jun-13,B,WTO,0,0,0,0,0,0,0.0039,0.0733,10.9215,23.6939,72.3129,9.8537,1.2435,0.0374,0.0045,0.0062,118.1508,0.42769509,0.364945571,0.328620624,0.288087055,1.900974512,0.232323043,0.206090229,0.197389862,0.191794642,0.187253306,0.247003998,1.396428443,0.50679613,0.785754516,Karina Nielsen
631,SC_Beach,CRY,"CRYSTAL COVE, California",2013,June,6,4,4-Jun-13,C,HTS,0,0,0,0,0.0071,0.0266,0.4139,4.4719,23.3138,36.7243,18.4413,0.8748,0.267,0.0151,0.004,0.0079,84.5677,0.499409523,0.46363614,0.424074184,0.370969894,1.524053556,0.287909253,0.207009521,0.139322223,0.044197158,0.044197158,0.257181239,2.421703556,10.77704487,0.467109296,Karina Nielsen
632,SC_Beach,CRY,"CRYSTAL COVE, California",2013,June,6,4,4-Jun-13,C,WTO,0,0,0,0,0,0,0.0048,0.0405,1.4655,13.2956,65.8016,15.0183,1.8402,0.0515,0.0075,0.0125,97.538,0.322823826,0.283376279,0.248440761,0.236939048,2.11545008,0.207707758,0.182082747,0.163473384,0.142336314,0.126825408,0.203567077,1.402438345,1.169742497,0.612660991,Karina Nielsen
633,SC_Beach,GAV,"GAVIOTA, California",2013,June,6,1,1-Jun-13,A,HTS,0,0,0,0,0,0.0016,0.0192,0.1617,13.2672,34.9008,49.7128,5.3329,0.6427,0.0369,0.0044,0.0042,104.0844,0.440883321,0.386901505,0.344719985,0.315248796,1.73710488,0.247149065,0.207619593,0.194993307,0.187005316,0.180599201,0.255161441,1.441330743,0.619316599,0.656597678,Karina Nielsen
634,SC_Beach,GAV,"GAVIOTA, California",2013,June,6,1,1-Jun-13,A,WTO,0,0,0,0,0.0045,0.0281,0.0798,0.3248,5.8505,19.3735,59.1295,9.7459,0.6866,0.0228,0.0071,0.0085,95.2616,0.381586096,0.330844645,0.297173729,0.252982144,2.036688962,0.216770218,0.187224694,0.177604512,0.146889576,0.098934142,0.225331206,1.593861909,1.165794583,0.589254747,Karina Nielsen
635,SC_Beach,GAV,"GAVIOTA, California",2013,June,6,1,1-Jun-13,B,HTS,0,0,0,0,0,0.0078,0.0454,0.3634,4.0764,23.7724,57.1455,9.3782,0.5568,0.0553,0.0406,0.0123,95.4541,0.350957702,0.326285635,0.298957714,0.262196856,2.015177048,0.219132967,0.188305012,0.178302477,0.149207393,0.109627622,0.226895014,1.522112641,1.321791528,0.546871736,Karina Nielsen
636,SC_Beach,GAV,"GAVIOTA, California",2013,June,6,1,1-Jun-13,B,WTO,0,0,0,0,0.0129,0.0362,0.0948,0.3979,8.8952,26.0757,57.2962,7.7377,0.4979,0.0195,0.0069,0.074,101.1449,0.420282486,0.350925626,0.324027925,0.287497103,1.894294305,0.229032051,0.196889977,0.186458186,0.179812557,0.160258321,0.240078564,1.461101619,0.633155998,0.676115581,Karina Nielsen
637,SC_Beach,GAV,"GAVIOTA, California",2013,June,6,1,1-Jun-13,C,HTS,0,0,0,0,0.0468,0.0884,0.28,1.2398,17.5063,29.8761,37.9387,4.1702,1.0759,0.0494,0.0047,0.0127,92.289,0.467969587,0.423867141,0.376395391,0.330407732,1.681394158,0.24781876,0.197221067,0.181655348,0.137499799,0.044197158,0.256847625,2.164237157,4.435649058,0.480749416,Karina Nielsen
638,SC_Beach,GAV,"GAVIOTA, California",2013,June,6,1,1-Jun-13,C,WTO,0,0,0,0.006,0.0044,0.0193,0.0787,0.2913,6.9399,16.7842,56.5475,13.5994,1.1945,0.0385,0.0086,0.0062,95.5185,0.397379768,0.334663026,0.295667058,0.248668555,2.051958088,0.213343147,0.183036004,0.162405533,0.139378457,0.101166067,0.217183829,1.635284239,1.091713633,0.623454644,Karina Nielsen
639,SC_Beach,LEO,"LEO CARILLO, California",2013,June,6,3,3-Jun-13,A,HTS,0,0,0,0,0,0.0124,0.3844,4.8656,36.1315,40.9937,15.8433,2.0088,0.609,0.0391,0.0048,0.0102,100.9028,0.509440611,0.477794629,0.451073456,0.413767412,1.342327332,0.328750768,0.26611982,0.241343274,0.211658178,0.18972953,0.329546282,1.496727285,1.300397187,0.51917198,Karina Nielsen
640,SC_Beach,LEO,"LEO CARILLO, California",2013,June,6,3,3-Jun-13,A,WTO,0,0,0,0,0,0.0036,0.0241,0.2704,12.5514,25.2677,42.0698,5.3099,0.8681,0.0518,0.0072,0.0087,86.4327,0.439129969,0.382503073,0.338608802,0.299287152,1.839375962,0.226694163,0.184500973,0.137835133,0.044197158,0.044197158,0.219532844,2.222717465,3.756485022,0.491983977,Karina Nielsen
641,SC_Beach,LEO,"LEO CARILLO, California",2013,June,6,3,3-Jun-13,B,HTS,0,0,0,0,0,0.1432,1.7213,8.8527,30.6806,33.5649,15.1534,2.2694,0.9404,0.0293,0.0034,0.0046,93.3632,0.625430635,0.514245149,0.471042787,0.425508749,1.314250699,0.323512295,0.249794319,0.203324496,0.177253357,0.044197158,0.314084823,2.392841134,5.936753448,0.47953872,Karina Nielsen
642,SC_Beach,LEO,"LEO CARILLO, California",2013,June,6,3,3-Jun-13,B,WTO,0,0,0,0,0,0.002,0.0128,0.1291,6.0121,24.1711,48.4543,7.4465,1.0069,0.0355,0.0066,0.0059,87.2828,0.37792447,0.334601946,0.307020154,0.269851302,1.993233655,0.217192019,0.181629889,0.138663066,0.044197158,0.044197158,0.209889404,2.08595142,4.981437841,0.486135824,Karina Nielsen
643,SC_Beach,LEO,"LEO CARILLO, California",2013,June,6,3,3-Jun-13,C,HTS,0,0,0,0,0,0.043,0.7079,6.757,37.3901,31.3854,14.5395,3.4284,1.4236,0.0537,0.0026,0.0081,95.7393,0.568643175,0.488590155,0.462159676,0.425170435,1.300776141,0.334193226,0.253575745,0.20800387,0.180285125,0.104177132,0.317897444,1.866152013,3.268464295,0.494566857,Karina Nielsen
644,SC_Beach,LEO,"LEO CARILLO, California",2013,June,6,3,3-Jun-13,C,WTO,0,0,0,0,0,0,0.0143,0.2387,11.5847,21.9025,42.8718,6.0406,0.8684,0.0399,0.0059,0.0097,83.5765,0.433812575,0.373543088,0.331025828,0.287087842,1.914617053,0.219214416,0.179102073,0.044197158,0.044197158,0.044197158,0.147471618,2.928153461,4.088456996,0.500257634,Karina Nielsen
645,SC_Beach,DUM,"LITTLE DUME, California",2013,June,6,3,3-Jun-13,A,HTS,0,0,0,0.083,0.1256,0.6524,3.2485,13.7235,49.7701,23.1056,5.4449,0.4805,0.1134,0.0041,0.0038,0.0023,96.7577,0.69138786,0.609374844,0.523696713,0.475666439,1.122232023,0.399667667,0.316432278,0.276473845,0.252679244,0.190252302,0.386792139,1.619773936,1.400107725,0.577096987,Karina Nielsen
646,SC_Beach,DUM,"LITTLE DUME, California",2013,June,6,3,3-Jun-13,A,WTO,0,0,0,0,0.0421,0.3988,2.7133,9.3992,33.6348,32.1205,19.1249,1.1791,0.1162,0.0046,0.0048,0.0089,98.7472,0.660588491,0.549369764,0.482562305,0.439824545,1.259353408,0.339315165,0.259093848,0.225508478,0.202275488,0.184753884,0.332996636,1.66315217,0.965993326,0.602033797,Karina Nielsen
647,SC_Beach,DUM,"LITTLE DUME, California",2013,June,6,3,3-Jun-13,B,HTS,0,0,0,0,0.1118,0.7029,3.2943,12.7185,43.3701,20.5813,4.3708,0.3794,0.1049,0.0027,0.0034,0.011,85.6511,0.690150958,0.602245686,0.511410006,0.468397587,1.151861536,0.383578773,0.275558829,0.193656497,0.044197158,0.044197158,0.336164581,2.534088195,9.334059611,0.477126459,Karina Nielsen
648,SC_Beach,DUM,"LITTLE DUME, California",2013,June,6,3,3-Jun-13,B,WTO,0,0,0,0.0148,0.1314,0.5785,2.3285,6.3199,27.3978,40.1742,22.5922,1.3316,0.1517,0.0061,0.0007,0.0057,101.0331,0.635512643,0.496058163,0.459802342,0.41032601,1.376433509,0.315429461,0.254237912,0.224363659,0.204634969,0.189526218,0.319258143,1.619080309,0.783785831,0.641955907,Karina Nielsen
649,SC_Beach,DUM,"LITTLE DUME, California",2013,June,6,3,3-Jun-13,C,HTS,0,0,0,0.8834,1.1474,3.2935,8.9697,17.2012,35.7805,22.4623,5.5512,0.9024,0.3672,0.0102,0.0085,0.0075,96.585,1.034714156,0.834721622,0.683220104,0.56991487,0.956537916,0.417960776,0.313839095,0.27315006,0.245951422,0.180004137,0.427266807,1.947261646,0.914153636,0.621915929,Karina Nielsen
650,SC_Beach,DUM,"LITTLE DUME, California",2013,June,6,3,3-Jun-13,C,WTO,0,0,0,0,0.0289,0.2833,1.7493,4.302,13.3016,34.7261,31.5329,3.7029,0.4866,0.0454,0.0275,0.0217,90.2082,0.558059563,0.454808311,0.388988289,0.335229299,1.648805941,0.261207484,0.199335126,0.18056158,0.095841982,0.044197158,0.263743944,2.283754143,2.662721954,0.512924628,Karina Nielsen
651,SC_Beach,CLM,"SAN CLEMENTE, California",2013,June,6,4,4-Jun-13,A,HTS,0,0,0,0.3648,0.5417,2.0612,9.2681,27.1662,47.735,16.3275,2.7229,0.3421,0.1162,0.0045,0.0027,0.0027,106.6556,0.92682114,0.768771227,0.673958367,0.600854651,0.826954083,0.462977939,0.386130028,0.361706203,0.332715319,0.299213589,0.483262513,1.549968716,0.669993621,0.664608318,Karina Nielsen
652,SC_Beach,CLM,"SAN CLEMENTE, California",2013,June,6,4,4-Jun-13,A,WTO,0,0,0,0,0,0.0413,0.3553,2.0807,20.5538,32.916,24.5568,2.6131,0.5483,0.0437,0.0055,0.0109,83.7254,0.479185035,0.440442436,0.398063399,0.346307411,1.605858853,0.266162432,0.191062476,0.044197158,0.044197158,0.044197158,0.167300709,3.14352344,8.809989134,0.474488769,Karina Nielsen
653,SC_Beach,CLM,"SAN CLEMENTE, California",2013,June,6,4,4-Jun-13,B,HTS,0,0,0,0.1369,0.3882,1.2452,6.1511,20.7214,48.9857,9.753,1.1439,0.0771,0.0318,0.0024,0.0013,0.0194,88.6574,0.833627863,0.682951972,0.61774413,0.531418077,1.013853022,0.429887818,0.360197768,0.281927566,0.044197158,0.044197158,0.421470423,2.535491982,6.225447394,0.484034721,Karina Nielsen
654,SC_Beach,CLM,"SAN CLEMENTE, California",2013,June,6,4,4-Jun-13,B,WTO,0,0,0.9923,1.1977,2.8739,4.8903,10.9144,14.5712,25.2872,17.8113,11.7351,1.9884,1.1307,0.1153,0.0075,0.0018,93.5171,1.425142552,0.998546765,0.825329217,0.640934104,0.813337268,0.409555602,0.267826113,0.212766138,0.178216482,0.044197158,0.415860368,3.344237934,1.814746624,0.53229964,Karina Nielsen
655,SC_Beach,CLM,"SAN CLEMENTE, California",2013,June,6,4,4-Jun-13,C,HTS,0,0,0,0.5009,0.6065,2.0665,8.9445,19.8799,32.0727,9.1407,1.5138,0.1737,0.0541,0.0033,0.0023,0.0062,74.9651,0.93169052,0.767600417,0.660846308,0.564886255,0.949740693,0.411621069,0.044197158,0.044197158,0.044197158,0.044197158,0.22908543,4.21352782,5.688556078,0.490320823,Karina Nielsen
656,SC_Beach,CLM,"SAN CLEMENTE, California",2013,June,6,4,4-Jun-13,C,WTO,0,0,0,0.2233,0.2424,0.377,1.2365,3.2656,26.8893,29.5779,18.3062,1.5314,0.4207,0.0283,0.0057,0.0041,82.1084,0.518642828,0.470889744,0.435847421,0.388112254,1.458457453,0.287117879,0.194770253,0.044197158,0.044197158,0.044197158,0.176846453,3.279846691,12.49044654,0.464525448,Karina Nielsen
657,SC_Beach,AQB,"ARROYO QUEMADO, California",2013,July,7,26,26-Jul-13,B,HTS,0,0,0,0.1962,0,0.0428,0.1276,1.0925,17.9472,40.4918,29.5389,2.2144,0.261,0.022,0.0036,0.0031,91.9411,0.466961684,0.423983963,0.37759936,0.337033045,1.630812905,0.272110429,0.209412795,0.188427744,0.161873013,0.044197158,0.268518221,2.145079175,7.29834305,0.475616204,Karina Nielsen
658,SC_Beach,AQB,"ARROYO QUEMADO, California",2013,July,7,26,26-Jul-13,B,WTO,0,0,0,0.0079,0.0038,0.0011,0.0109,0.0361,1.4344,3.3387,50.1548,21.2404,2.0897,0.0372,0.003,0.0076,78.3656,0.249718997,0.241238635,0.231441481,0.217486701,2.250894231,0.182982311,0.12753577,0.044197158,0.044197158,0.044197158,0.123239014,2.33225496,79.30279821,0.445380194,Karina Nielsen
659,SC_Beach,BLK,"BLACKS, California",2013,July,7,22,22-Jul-13,B,HTS,0,0,0,0,0,0.001,0.0689,1.8318,27.3024,40.9855,24.5329,2.3649,0.4142,0.0518,0.0046,0.0024,97.5604,0.480724568,0.451161974,0.418076631,0.372941746,1.509709531,0.296548443,0.233582749,0.205695545,0.188979328,0.169738393,0.294346454,1.548947898,1.177289725,0.542014399,Karina Nielsen
660,SC_Beach,BLK,"BLACKS, California",2013,July,7,22,22-Jul-13,B,WTO,0,0,0,0,0,0.0021,0.005,0.0203,5.3843,19.7026,53.6846,11.4794,3.313,0.2343,0.0215,0.0045,93.8516,0.36305579,0.326147402,0.293480218,0.250510653,2.045503739,0.212903476,0.181172388,0.151094016,0.126060342,0.044197158,0.21135034,1.998608125,4.120100617,0.497493523,Karina Nielsen
661,SC_Beach,CAR,"CARLSBAD, California",2013,July,7,22,22-Jul-13,B,HTS,0,0,0,0.8369,1.4219,5.6813,19.3582,28.6555,25.5438,6.8554,2.6165,0.3486,0.0747,0.0073,0.001,0.0029,91.404,1.196438962,0.963793722,0.865632503,0.736813795,0.547141037,0.537339281,0.386145155,0.311547353,0.201006865,0.044197158,0.525253236,2.944939818,5.954918332,0.480446964,Karina Nielsen
662,SC_Beach,CAR,"CARLSBAD, California",2013,July,7,22,22-Jul-13,B,WTO,0,0,0,0,0,0,0.0557,0.2924,9.384,28.4351,51.9525,9.607,2.7057,0.2115,0.0197,0.0019,102.6655,0.421079232,0.352408797,0.327557643,0.293527795,1.856388759,0.231032034,0.19554406,0.184149567,0.176924543,0.148245737,0.240645021,1.499252083,0.723873597,0.626332295,Karina Nielsen
663,SC_Beach,CRY,"CRYSTAL COVE, California",2013,July,7,23,23-Jul-13,B,HTS,0,0,0,0,0,0.0062,0.1187,2.2797,16.5022,49.8159,27.2385,2.0214,0.1845,0.0165,0.0026,0.0016,98.1878,0.473483267,0.426286028,0.375817373,0.338887096,1.611341961,0.284787581,0.230816352,0.205842613,0.19071335,0.178958612,0.280335262,1.482512624,0.974146286,0.624506112,Karina Nielsen
