,Ele,dataset,Grain_Size,Hs,Tp,Ta,Dp,Da,Ea,Es,geometry,Lon,Lat,Beach face slope,index_right,MEAN_SIG_WAVEHEIGHT,TIDAL_RANGE,ERODIBILITY,CHLOROPHYLL,TURBIDITY,REGIONAL_SINUOSITY,OUTFLOW_DENSITY_RESCALED
548,O,Barnard_Santa_Barbara,0.119,0.6592799971469789,12.91711037517775,7.7077652439011475,231.78677432667314,237.52870502071661,0.141331517655204,2.8270291993919185,POINT (-119.34783 34.30108),-119.34539837446336,34.30336179992437,0.06,1438,0.961056,2.515766,Medium,1.923438,0.0428,1.124227,0.00013119272306153407
549,O,Barnard_Santa_Barbara,0.0879,0.6457631474562592,12.878849105784594,7.650149658104094,233.30641361095036,237.4324717337922,0.1335780459813182,2.6719379087912274,POINT (-119.35422 34.29605),-119.3468671557335,34.30479593019737,0.065,1438,0.961056,2.515766,Medium,1.923438,0.0428,1.124227,0.00013119272306153407
550,O,Barnard_Santa_Barbara,0.0843,0.647796003383192,12.871779114532973,7.643917507303179,233.676508212916,237.59648584587427,0.13452935444506087,2.6909515230907406,POINT (-119.36095 34.2886),-119.34539837446336,34.30336179992437,0.06,1438,0.961056,2.515766,Medium,1.923438,0.0428,1.124227,0.00013119272306153407
551,O,Barnard_Santa_Barbara,0.1523,0.6113224546761438,13.1084921719089,7.608044029480134,230.9336498948099,236.4509730487855,0.1210454844039253,2.4212683719082353,POINT (-119.34222 34.29288),-119.33871803021547,34.29482018380883,0.07,1436,0.961056,2.515766,Medium,1.923438,0.0556,1.124227,0.00013119272306153407
552,O,Barnard_Santa_Barbara,0.0884,0.6717729033914105,12.941888569426446,7.752478083250772,231.3227632350727,236.96218863245576,0.14913785987931794,2.9831656217549796,POINT (-119.35002 34.28057),-119.3364762295537,34.29249974790603,0.055,1436,0.961056,2.515766,Medium,1.923438,0.0556,1.124227,0.00013119272306153407
553,O,Barnard_Santa_Barbara,0.1602,0.6729726298348571,13.238371719664283,7.932050276600304,223.97044899817382,233.97116958657583,0.1567730641164862,3.1359878170245996,POINT (-119.33309 34.28642),-119.33184252519324,34.289826631002455,0.095,1435,0.961056,2.515766,Medium,1.850559,0.0556,1.124227,0.00013119272306153407
554,O,Barnard_Santa_Barbara,0.0884,0.6732443856440485,13.12065152169763,7.8888331590654746,225.04842289847116,234.46242538794925,0.15637561099333316,3.1279805993146774,POINT (-119.33501 34.28381),-119.33184252519324,34.289826631002455,0.095,1435,0.961056,2.515766,Medium,1.850559,0.0556,1.124227,0.00013119272306153407
555,O,Barnard_Santa_Barbara,0.0933,0.666974741155058,12.916603014051663,7.7809355156313575,229.1975682446435,235.38554197258966,0.15045974399371503,3.009625012219359,POINT (-119.34156 34.27498),-119.33358379080585,34.29074656453293,0.135,1435,0.961056,2.515766,Medium,1.850559,0.0556,1.124227,0.00013119272306153407
556,O,Barnard_Santa_Barbara,0.1392,0.6614080203278394,13.433704648058052,7.961870433561486,225.77510377014613,233.8741082453136,0.15565395039423754,3.1135425739898843,POINT (-119.32492 34.28362),-119.32445382613534,34.28683580685429,0.075,1434,0.961056,2.515766,High,1.911213,0.0556,1.131829,0.00013119272306153407
557,O,Barnard_Santa_Barbara,0.0882,0.6435902476623304,13.278645970399312,7.825527129261103,225.58692114985845,233.36074974392147,0.14188584871309048,2.838133621707769,POINT (-119.32762 34.28039),-119.32523267848296,34.28715616115653,0.09,1434,0.961056,2.515766,High,1.911213,0.0556,1.131829,0.00013119272306153407
558,O,Barnard_Santa_Barbara,0.0913,0.6693461921536906,13.26551109129027,7.933989526555552,226.6982737573913,234.85336385465945,0.15823428230459918,3.165144762586498,POINT (-119.33164 34.26805),-119.32445382613534,34.28683580685429,0.075,1434,0.961056,2.515766,High,1.911213,0.0556,1.131829,0.00013119272306153407
559,O,Barnard_Santa_Barbara,0.1882,0.6998111433879145,12.75821020797839,7.883248125801524,239.02831690862894,241.923189759501,0.1764586567572738,3.5295469720546464,POINT (-119.31502 34.27568),-119.3125062772842,34.27886822048827,0.09,1433,0.961056,2.515766,High,1.911213,0.0556,1.131829,0.00013119272306153407
560,O,Barnard_Santa_Barbara,0.0918,0.6998111433879145,12.75821020797839,7.883248125801524,239.02831690862894,241.923189759501,0.1764586567572738,3.5295469720546464,POINT (-119.31669 34.27371),-119.3125062772842,34.27886822048827,0.09,1433,0.961056,2.515766,High,1.911213,0.0556,1.131829,0.00013119272306153407
561,O,Barnard_Santa_Barbara,0.0883,0.7441582923187429,13.11059422188612,8.156254631255482,231.99070522880479,239.66461617158973,0.20770015024054,4.15450979675416,POINT (-119.32067 34.26243),-119.31182203469604,34.27835507388004,0.075,1433,0.961056,2.515766,High,1.911213,0.0556,1.131829,0.00013119272306153407
562,O,Barnard_Santa_Barbara,0.1084,0.6805246587147942,13.176075152185312,8.062584554757148,222.22261681875744,231.01863336426436,0.1756604340844037,3.5136817547490895,POINT (-119.304 34.26727),-119.3018220944349,34.27558594556597,0.065,1430,0.961056,2.515766,High,1.853955,0.0556,1.131829,0.00013119272306153407
563,O,Barnard_Santa_Barbara,0.107,0.7162649495497417,13.193130978642412,8.075076139629047,229.1746084112305,235.73094554212113,0.19112060171781822,3.822899179404822,POINT (-119.31068 34.25649),-119.30953055846396,34.27719051241704,0.045,1430,0.961056,2.515766,High,1.853955,0.0556,1.131829,0.00013119272306153407
564,O,Barnard_Santa_Barbara,0.1024,0.630351199377586,13.733890599698258,8.351653534572717,218.17780169620355,229.102340999102,0.15600791410455547,3.1207716886755303,POINT (-119.29296 34.27358),-119.29307002022315,34.27737811939001,0.075,1431,0.961056,2.514626,High,1.853955,0.0556,1.131829,0.00013119272306153407
565,O,Barnard_Santa_Barbara,0.0934,0.630351199377586,13.733890599698258,8.351653534572717,218.17780169620355,229.102340999102,0.15600791410455547,3.1207716886755303,POINT (-119.29521 34.26755),-119.29826432195097,34.27601809436008,0.085,1431,0.961056,2.514626,High,1.853955,0.0556,1.131829,0.00013119272306153407
566,O,Barnard_Santa_Barbara,0.1416,0.5763042185945558,13.94194785893213,8.045102262299439,223.1773739654807,232.54349835908246,0.13020678698308621,2.6045582435207324,POINT (-119.28376 34.2691),-119.28201169991344,34.27206383009209,0.065,1429,0.961056,2.509995,High,1.803138,0.0556,1.131829,0.00013119272306153407
567,O,Barnard_Santa_Barbara,0.1068,0.5957564680209937,14.067932128692524,8.174702381028037,221.98315305063497,231.31847000813536,0.13916866715388598,2.783899951788638,POINT (-119.287 34.26582),-119.28201169991344,34.27206383009209,0.065,1429,0.961056,2.509995,High,1.803138,0.0556,1.131829,0.00013119272306153407
568,O,Barnard_Santa_Barbara,0.1719,0.6117790612123646,13.535364245822512,7.57416478969934,236.4769294888518,242.33692250811097,0.1414668006173425,2.829722505555755,POINT (-119.27815 34.26291),-119.27508727408149,34.26589933877764,0.065,1428,0.961056,2.509995,High,1.803138,0.0556,1.131829,0.00013119272306153407
569,O,Barnard_Santa_Barbara,0.1089,0.632407419730659,13.86498457586573,8.162231783790048,234.12300945177137,241.25901780333606,0.16237039544008863,3.2478269334407632,POINT (-119.28048 34.26162),-119.27508727408149,34.26589933877764,0.065,1428,0.961056,2.509995,High,1.803138,0.0556,1.131829,0.00013119272306153407
570,O,Barnard_Santa_Barbara,0.097,0.7162649495497417,13.193130978642412,8.075076139629047,229.1746084112305,235.73094554212113,0.19112060171781822,3.822899179404822,POINT (-119.31031 34.24662),-119.3018220944349,34.27558594556597,0.065,1430,0.961056,2.515766,High,1.853955,0.0556,1.131829,0.00013119272306153407
571,O,Barnard_Santa_Barbara,0.1726,0.7528039824654463,13.37841522725456,8.08366046830393,252.19394313973186,254.81950995628503,0.2756713332378507,5.513780822824715,POINT (-119.27273 34.25528),-119.2693061752957,34.256927856903715,0.06,1426,0.961056,2.509995,High,1.723616,0.0516,1.131829,0.00013119272306153407
572,O,Barnard_Santa_Barbara,0.0972,0.7528039824654463,13.37841522725456,8.08366046830393,252.19394313973186,254.81950995628503,0.2756713332378507,5.513780822824715,POINT (-119.27548 34.25481),-119.26968395475974,34.25776221361808,0.055,1426,0.961056,2.509995,High,1.723616,0.0516,1.131829,0.00013119272306153407
573,O,Barnard_Santa_Barbara,0.1522,0.6179732379972374,11.161957174732834,7.356329982567654,259.8518387748545,259.5206032528775,0.15495780318111443,3.099229591093842,POINT (-119.26965 34.244),-119.26526130853192,34.24190406365581,0.055,1420,0.961056,2.509995,High,1.719258,0.0516,1.434005,0.00013119272306153407
574,O,Barnard_Santa_Barbara,0.1059,0.8169682698833836,13.377857019922399,8.247771422833136,255.642389008587,255.91379839791426,0.3195134713273429,6.39065039649474,POINT (-119.27483 34.2435),-119.26526130853192,34.24190406365581,0.055,1421,0.961056,2.509995,High,1.724107,0.0516,0.0,0.00013119272306153407
575,O,Barnard_Santa_Barbara,0.1513,0.8736468257346437,12.658431532043423,8.17806833513188,260.9655623075208,257.10222283200443,0.3725413692800476,7.451111869301291,POINT (-119.26933 34.23793),-119.26458053983824,34.23928357662823,0.075,1419,0.961056,2.509995,High,1.712,0.0516,1.434005,0.00013119272306153407
576,O,Barnard_Santa_Barbara,0.096,0.8137354532886911,12.87946124407436,8.12155571069907,254.2844909751948,251.35047360911113,0.3122210722353152,6.24477276303457,POINT (-119.27674 34.23674),-119.26480745470064,34.24015707389127,0.07,1419,0.961056,2.509995,High,1.712,0.0516,1.434005,0.00013119272306153407
577,O,Barnard_Santa_Barbara,0.0904,0.7162649495497417,13.193130978642412,8.075076139629047,229.1746084112305,235.73094554212113,0.19112060171781822,3.822899179404822,POINT (-119.30961 34.23672),-119.3018220944349,34.27558594556597,0.065,1430,0.961056,2.515766,High,1.853955,0.0556,1.131829,0.00013119272306153407
578,O,Barnard_Santa_Barbara,0.2153,0.9109812875286744,13.33302521483463,8.59278893614362,251.3111667271282,251.92006692329758,0.4070726406079065,8.142011392005399,POINT (-119.26802 34.22757),-119.26210512778714,34.22974541370129,0.06,1418,0.961056,2.509995,High,1.712,0.0516,1.434005,0.00013119272306153407
579,O,Barnard_Santa_Barbara,0.0919,0.9109812875286744,13.33302521483463,8.59278893614362,251.3111667271282,251.92006692329758,0.4070726406079065,8.142011392005399,POINT (-119.2779 34.2263),-119.26231183308369,34.23054851670125,0.045,1418,0.961056,2.509995,High,1.712,0.0516,1.434005,0.00013119272306153407
580,O,Barnard_Santa_Barbara,0.0856,0.9109812875286744,13.33302521483463,8.59278893614362,251.3111667271282,251.92006692329758,0.4070726406079065,8.142011392005399,POINT (-119.31075 34.22643),-119.26435363301093,34.238410077778,0.075,1421,0.961056,2.509995,High,1.724107,0.0516,0.0,0.00013119272306153407
581,O,Barnard_Santa_Barbara,0.1247,0.8252995432071648,13.545072998942057,8.446831595347726,229.15374430526742,238.61574695225875,0.2847872646857505,5.6967606371326704,POINT (-119.26409 34.21879),-119.25849169132889,34.22048863401994,0.07,1416,0.961056,2.507109,High,1.704548,0.0516,1.434005,0.00013119272306153407
582,O,Barnard_Santa_Barbara,0.1081,0.8252995432071648,13.545072998942057,8.446831595347726,229.15374430526742,238.61574695225875,0.2847872646857505,5.6967606371326704,POINT (-119.26908 34.21685),-119.25849169132889,34.22048863401994,0.07,1416,0.961056,2.507109,High,1.704548,0.0516,1.434005,0.00013119272306153407
583,O,Barnard_Santa_Barbara,0.0854,0.9109812875286744,13.33302521483463,8.59278893614362,251.3111667271282,251.92006692329758,0.4070726406079065,8.142011392005399,POINT (-119.31299 34.21685),-119.26210512778714,34.22974541370129,0.06,1418,0.961056,2.509995,High,1.712,0.0516,1.434005,0.00013119272306153407
584,O,Barnard_Santa_Barbara,0.0956,0.9109812875286744,13.33302521483463,8.59278893614362,251.3111667271282,251.92006692329758,0.4070726406079065,8.142011392005399,POINT (-119.31721 34.20727),-119.26184037760964,34.22902334904645,0.05,1417,0.961056,2.509995,High,1.752498,0.0516,1.434005,0.00013119272306153407
585,O,Barnard_Santa_Barbara,0.1451,0.8325497598017231,13.439619383757236,8.442965536545639,229.79103842328095,239.38072473745623,0.2860336371437204,5.721713674454655,POINT (-119.25885 34.20963),-119.25429570115602,34.211523891184264,0.07,1415,0.961056,2.507109,High,1.718401,0.0516,1.434005,0.00013119272306153407
586,O,Barnard_Santa_Barbara,0.0893,0.8178220386470905,13.328197089175527,8.332663823428957,229.88571610609526,239.7348213839321,0.2702718044254262,5.406465072169022,POINT (-119.26245 34.2085),-119.25469729551756,34.212323107363986,0.08,1415,0.961056,2.507109,High,1.718401,0.0516,1.434005,0.00013119272306153407
587,O,Barnard_Santa_Barbara,0.0825,0.8252995432071648,13.545072998942057,8.446831595347726,229.15374430526742,238.61574695225875,0.2847872646857505,5.6967606371326704,POINT (-119.31316 34.19756),-119.25820290098204,34.219697266049,0.075,1417,0.961056,2.509995,High,1.752498,0.0516,1.434005,0.00013119272306153407
588,O,Barnard_Santa_Barbara,0.0959,0.8252995432071648,13.545072998942057,8.446831595347726,229.15374430526742,238.61574695225875,0.2847872646857505,5.6967606371326704,POINT (-119.31254 34.18941),-119.25666240966764,34.216451542685306,0.075,1416,0.961056,2.507109,High,1.704548,0.0516,1.434005,0.00013119272306153407
589,O,Barnard_Santa_Barbara,0.1468,0.811180348649755,13.541781548559332,8.431462702965527,228.72351988335396,238.48421627382103,0.2744920633585642,5.490788997797285,POINT (-119.25495 34.20276),-119.25084242761672,34.205055291816336,0.06,1414,0.961056,2.513485,High,1.775932,0.0524,1.434005,0.00013119272306153407
590,O,Barnard_Santa_Barbara,0.0975,0.817053475641982,13.658755013726282,8.502647735310296,228.10291202212315,238.38983855221898,0.2799018447053583,5.599070620986996,POINT (-119.25761 34.2013),-119.25084242761672,34.205055291816336,0.06,1414,0.961056,2.513485,High,1.775932,0.0524,1.434005,0.00013119272306153407
591,O,Barnard_Santa_Barbara,0.0828,0.8252995432071648,13.545072998942057,8.446831595347726,229.15374430526742,238.61574695225875,0.2847872646857505,5.6967606371326704,POINT (-119.3127 34.17906),-119.25345452490944,34.20989410295358,0.07,1415,0.961056,2.507109,High,1.718401,0.0516,1.434005,0.00013119272306153407
592,O,Barnard_Santa_Barbara,0.1669,0.8075413159556125,13.176533021563836,8.251110315752868,231.24341127516163,239.32908183626176,0.2513234029741806,5.027340128502547,POINT (-119.24856 34.19159),-119.24452856562974,34.19374459558254,0.065,1412,0.961056,2.513485,High,1.820352,0.0524,1.793978,0.00013119272306153407
593,O,Barnard_Santa_Barbara,0.0995,0.8075413159556125,13.176533021563836,8.251110315752868,231.24341127516163,239.32908183626176,0.2513234029741806,5.027340128502547,POINT (-119.2514 34.19064),-119.24500546996944,34.194575488899154,0.07,1412,0.961056,2.513485,High,1.820352,0.0524,1.793978,0.00013119272306153407
594,O,Barnard_Santa_Barbara,0.0935,0.8240789023561368,13.687148584493174,8.523635937219314,228.18919547261018,238.14250364694595,0.2874740919022088,5.750524630450716,POINT (-119.3062 34.17043),-119.24906129081788,34.20181469459581,0.065,1414,0.961056,2.513485,High,1.775932,0.0524,1.434005,0.00013119272306153407
595,O,Barnard_Santa_Barbara,0.11,0.7944545938541695,13.156938766246022,8.159515664352355,233.09989786094928,238.9583745802048,0.25328391669890515,5.066359808061681,POINT (-119.24428 34.18358),-119.24025764286723,34.185535439570394,0.065,1411,0.961056,2.513485,High,1.884076,0.0524,1.793978,0.00013119272306153407
596,O,Barnard_Santa_Barbara,0.1244,0.7829926762285039,13.190133078975567,8.095024676599111,233.23956048078796,239.04241150778853,0.24389499283817667,4.878557155068015,POINT (-119.2472 34.18251),-119.24068268025702,34.18635326379706,0.07,1411,0.961056,2.513485,High,1.884076,0.0524,1.793978,0.00013119272306153407
597,O,Barnard_Santa_Barbara,0.0893,0.7944545938541695,13.156938766246022,8.159515664352355,233.09989786094928,238.9583745802048,0.25328391669890515,5.066359808061681,POINT (-119.2932 34.15916),-119.24068268025702,34.18635326379706,0.07,1411,0.961056,2.513485,High,1.884076,0.0524,1.793978,0.00013119272306153407
598,O,Barnard_Santa_Barbara,0.1345,0.8292626999000905,13.043394218814589,8.205630531151249,230.8090944148511,236.74087085143412,0.27017032299327653,5.404185658757927,POINT (-119.2395 34.17406),-119.23562715771162,34.17652140106272,0.085,1410,0.961056,2.513485,High,1.597566,0.0524,1.793978,0.00013119272306153407
599,O,Barnard_Santa_Barbara,0.0983,0.8292626999000905,13.043394218814589,8.205630531151249,230.8090944148511,236.74087085143412,0.27017032299327653,5.404185658757927,POINT (-119.24206 34.17283),-119.23562715771162,34.17652140106272,0.085,1410,0.961056,2.513485,High,1.597566,0.0524,1.793978,0.00013119272306153407
600,O,Barnard_Santa_Barbara,0.0897,0.8281489969485082,13.034384129956909,8.214934654587099,232.07300964502483,237.59004546142376,0.27397437173515565,5.480223320359655,POINT (-119.28405 34.15127),-119.23562715771162,34.17652140106272,0.085,1409,0.961056,2.513485,High,1.636232,0.0512,1.793978,0.00013119272306153407
601,O,Barnard_Santa_Barbara,0.1207,0.79080232196496,12.009978448463535,7.629052965945741,235.50076974435243,235.58727209810763,0.22400522703650053,4.4805714931290925,POINT (-119.23387 34.16545),-119.23091817776712,34.16761003354171,0.11,1405,0.961056,2.513485,High,1.634931,0.0512,1.793978,0.00013119272306153407
602,O,Barnard_Santa_Barbara,0.0852,0.800473455494761,12.242523409192176,7.715801790451785,233.78404791059202,234.97332466795547,0.2313598929195018,4.627734479526314,POINT (-119.23728 34.16328),-119.23044396150576,34.16677848592712,0.13,1405,0.961056,2.513485,High,1.634931,0.0512,1.793978,0.00013119272306153407
603,O,Barnard_Santa_Barbara,0.0852,0.800473455494761,12.242523409192176,7.715801790451785,233.78404791059202,234.97332466795547,0.2313598929195018,4.627734479526314,POINT (-119.27635 34.1428),-119.22872408276962,34.16216115028741,0.045,1402,0.961056,2.513485,High,1.62713,0.0512,1.793978,0.00013119272306153407
604,O,Barnard_Santa_Barbara,0.2197,0.7757905078162648,10.14046206781008,7.135628599257384,243.95212459389407,235.86278784588484,0.20637139479761907,4.127595578113311,POINT (-119.22696 34.15642),-119.2243627867,34.158233184247855,0.05,1402,0.961056,2.513485,High,1.62713,0.0512,1.793978,0.00013119272306153407
605,O,Barnard_Santa_Barbara,0.0972,0.7381669133305624,10.819380996737625,7.06974070263698,238.53588819048943,237.761962322172,0.17923174773702677,3.584922849975895,POINT (-119.23411 34.15474),-119.22872408276962,34.16216115028741,0.045,1402,0.961056,2.513485,High,1.62713,0.0512,1.793978,0.00013119272306153407
606,O,Barnard_Santa_Barbara,0.0902,0.7861228884574072,11.945393159692717,7.52678804412095,235.49095084347115,236.95228833403266,0.21258109387585578,4.25202523855159,POINT (-119.25962 34.14279),-119.22872408276962,34.16216115028741,0.045,1402,0.961056,2.513485,High,1.62713,0.0512,1.793978,0.00013119272306153407
607,O,Barnard_Santa_Barbara,0.1816,0.7713058159979773,12.165178015760617,7.408585173573439,221.41297996904854,227.05835483116718,0.24965237032556278,4.993367646006746,POINT (-119.2211 34.15066),-119.21802560586076,34.15270884208537,0.075,1398,0.961056,2.513485,High,2.513485,0.0512,2.247813,0.00013119272306153407
608,O,Barnard_Santa_Barbara,0.0833,0.7112239351818941,10.276018537035812,6.763366636489984,230.23670974389262,222.41352038508074,0.15738675991873297,3.147941212809667,POINT (-119.22272 34.14647),-119.21630457060289,34.15031820225503,0.085,1398,0.961056,2.513485,High,2.513485,0.0512,2.247813,0.00013119272306153407
609,O,Barnard_Santa_Barbara,0.094,0.7269366502998843,10.486803158175517,6.963976600297982,233.95540634889198,233.67364367077786,0.1834016676663263,3.6682121896016056,POINT (-119.24239 34.14032),-119.2243627867,34.158233184247855,0.05,1402,0.961056,2.513485,High,1.62713,0.0512,1.793978,0.00013119272306153407
610,O,Barnard_Santa_Barbara,0.1576,0.30070530107504534,7.442652273737292,4.915173966428499,236.54849896901263,231.502167124024,0.014873240336255304,0.2975019059030646,POINT (-119.21033 34.14265),-119.21479415469122,34.14483548524815,0.12,1396,0.961056,2.513485,High,2.513485,0.0512,2.247813,0.00013119272306153407
611,O,Barnard_Santa_Barbara,0.1076,0.30070530107504534,7.442652273737292,4.915173966428499,236.54849896901263,231.502167124024,0.014873240336255304,0.2975019059030646,POINT (-119.21207 34.14014),-119.21479415469122,34.14483548524815,0.12,1396,0.961056,2.513485,High,2.513485,0.0512,2.247813,0.00013119272306153407
612,O,Barnard_Santa_Barbara,0.0876,0.6813159622776579,12.600284698346817,7.524692922817295,211.46638767452177,217.2475422910095,0.15580997382926026,3.117307026776573,POINT (-119.21512 34.13533),-119.21479415469122,34.14483548524815,0.12,1395,0.961056,2.513485,High,2.513485,0.0512,2.247813,0.00013119272306153407
613,O,Barnard_Santa_Barbara,0.181,0.6449946373049106,13.865910529200612,7.8622419452289805,209.91941704705795,219.85554553608299,0.15737166745229442,3.1485129010506587,POINT (-119.19742 34.1409),-119.19619719037374,34.14429613131535,0.035,1393,0.961056,2.493331,High,1.62713,0.0512,2.247813,0.00013119272306153407
614,O,Barnard_Santa_Barbara,0.0926,0.6389052241317669,13.83670244935725,7.787876367873485,208.8366273337134,218.333043932072,0.15244496636460755,3.05002120318714,POINT (-119.19972 34.13811),-119.19619719037374,34.14429613131535,0.035,1393,0.961056,2.493331,High,1.62713,0.0512,2.247813,0.00013119272306153407
615,O,Barnard_Santa_Barbara,0.0801,0.6813159622776579,12.600284698346817,7.524692922817295,211.46638767452177,217.2475422910095,0.15580997382926026,3.117307026776573,POINT (-119.21182 34.12229),-119.21479415469122,34.14483548524815,0.12,1396,0.961056,2.513485,High,2.513485,0.0512,2.247813,0.00013119272306153407
616,O,Barnard_Santa_Barbara,0.1128,0.6619750484116852,12.907587493935171,7.524626170097945,218.8853052555603,222.6066563749961,0.15092481733695398,3.0191119193585254,POINT (-119.18991 34.13673),-119.18841274274702,34.140361854438304,0.06,1392,0.961056,2.493331,High,1.62713,0.0482,1.028417,0.00013119272306153407
617,O,Barnard_Santa_Barbara,0.0984,0.6805059287807983,13.30053043979686,7.715198532404126,215.96678412920696,222.80462455787642,0.1625142412556885,3.2512976259527986,POINT (-119.19194 34.1344),-119.18841274274702,34.140361854438304,0.06,1392,0.961056,2.493331,High,1.62713,0.0482,1.028417,0.00013119272306153407
618,O,Barnard_Santa_Barbara,0.1032,0.649397062576619,13.2930242205059,7.6073486428531405,216.56383341116623,222.45331622011025,0.14575120356510532,2.9159135050620772,POINT (-119.2019 34.11967),-119.19025393488172,34.14132383949819,0.065,1393,0.961056,2.493331,High,1.62713,0.0512,2.247813,0.00013119272306153407
619,O,Barnard_Santa_Barbara,0.1363,0.7174514603654636,14.188753115667534,8.018012314406379,211.88237145400063,224.2433305645593,0.2000093517011479,4.001485411372109,POINT (-119.17368 34.12662),-119.17111927538186,34.12947580732813,0.06,1390,0.961056,2.493331,High,1.633201,0.0482,1.028417,0.00013119272306153407
620,O,Barnard_Santa_Barbara,0.0845,0.7247534379286821,14.27733901355247,8.079063592229161,212.32425094640013,224.36500539938024,0.20755780521488354,4.15244565966024,POINT (-119.17605 34.12486),-119.17193059591992,34.13005713204564,0.06,1390,0.961056,2.493331,High,1.633201,0.0482,1.028417,0.00013119272306153407
621,O,Barnard_Santa_Barbara,0.0841,0.7413417477953012,14.158541576407135,8.065729011076682,212.5579642574206,224.55764459465524,0.21468556211196652,4.295050408990731,POINT (-119.18854 34.11166),-119.17443252136644,34.131803138272986,0.055,1390,0.961056,2.493331,High,1.633201,0.0482,1.028417,0.00013119272306153407
622,O,Barnard_Santa_Barbara,0.1215,0.7583740031920124,14.365141386878332,8.154920203119032,211.73310403827256,222.35979923151947,0.24013592383676477,4.804085892802198,POINT (-119.15566 34.1143),-119.15371803461429,34.11782134209813,0.06,1387,0.961056,2.493331,High,1.356619,0.0482,1.028417,0.00013119272306153407
623,O,Barnard_Santa_Barbara,0.0816,0.7583740031920124,14.365141386878332,8.154920203119032,211.73310403827256,222.35979923151947,0.24013592383676477,4.804085892802198,POINT (-119.15742 34.11076),-119.1528516044522,34.11727230323856,0.055,1387,0.961056,2.493331,High,1.356619,0.0482,1.028417,0.00013119272306153407
624,O,Barnard_Santa_Barbara,0.0895,0.7778056107031535,14.378442195896191,8.292148132647556,211.92041527209514,222.73247593156037,0.2606706532910645,5.214852230809824,POINT (-119.16669 34.10024),-119.15544927607546,34.11888309728416,0.05,1388,0.961056,2.493331,High,1.361083,0.0482,1.028417,0.00013119272306153407
625,O,Barnard_Santa_Barbara,0.1186,0.7710325461601444,14.462578283544506,8.190120385316458,201.83604756989442,216.82487892512833,0.24614346018711095,4.924044171377436,POINT (-119.13545 34.10209),-119.13329351041244,34.10468865728159,0.05,1382,0.961056,2.493331,High,1.356619,0.0482,1.028417,0.00013119272306153407
626,O,Barnard_Santa_Barbara,0.0749,0.8063774179139906,14.663496478185158,8.470667776855084,200.6829332066985,216.72005340587347,0.28095977680125717,5.620512084192459,POINT (-119.13888 34.09944),-119.13530489185013,34.10596547741359,0.055,1382,0.961056,2.493331,High,1.356619,0.0482,1.028417,0.00013119272306153407
627,O,Barnard_Santa_Barbara,0.0873,0.8063774179139906,14.663496478185158,8.470667776855084,200.6829332066985,216.72005340587347,0.28095977680125717,5.620512084192459,POINT (-119.14134 34.09235),-119.13255914867524,34.104119800683435,0.055,1375,0.961056,2.493331,High,1.356619,0.0482,1.028417,0.00013119272306153407
628,O,Barnard_Santa_Barbara,0.1408,0.7192577197400086,14.261322290615238,8.188794731133637,188.26735289193178,202.5308032799325,0.21222975733736316,4.245758157312296,POINT (-119.11601 34.09478),-119.11493196997282,34.097719351715455,0.06,1367,0.961056,2.493331,High,1.471863,0.0482,9.795962,0.00011209467907605276
629,O,Barnard_Santa_Barbara,0.1002,0.7259483331610262,14.326501658675882,8.321327872118626,183.577305340456,199.54100190346688,0.22110939021407744,4.423482227412603,POINT (-119.11488 34.09185),-119.1140609607528,34.0976203316044,0.09,1367,0.961056,2.493331,High,1.471863,0.0482,9.795962,0.00011209467907605276
630,O,Barnard_Santa_Barbara,0.0841,0.7259483331610262,14.326501658675882,8.321327872118626,183.577305340456,199.54100190346688,0.22110939021407744,4.423482227412603,POINT (-119.11489 34.08747),-119.1140609607528,34.0976203316044,0.09,1367,0.961056,2.493331,High,1.471863,0.0482,9.795962,0.00011209467907605276
631,O,Barnard_Santa_Barbara,0.1061,0.39931706919676757,13.04967314140563,6.49095795793999,202.9083701190878,205.6812005031543,0.04723281699192529,0.944880085437887,POINT (-119.0951 34.09816),-119.09639400449215,34.101442663792,,1371,0.961056,2.493331,High,2.493331,0.0482,9.795962,0.00011209467907605276
632,O,Barnard_Santa_Barbara,0.0858,0.35419105390650274,10.200284860300098,5.503315105506591,204.8084149055194,199.08841689104023,0.02603662392738604,0.5208435194389184,POINT (-119.0945 34.09458),-119.09639400449215,34.101442663792,,1371,0.961056,2.493331,High,2.493331,0.0482,9.795962,0.00011209467907605276
633,O,Barnard_Santa_Barbara,0.1204,0.6283329670141987,13.826998932626068,7.744094862532273,210.24679009727032,218.60047899612516,0.14812635466065077,2.9634902229235696,POINT (-119.07241 34.09084),-119.07111826006675,34.09336465412732,0.11,1364,0.961056,2.492843,High,2.492843,0.0458,1.488667,3.375013961120375e-05
634,O,Barnard_Santa_Barbara,0.0891,0.5782295947967789,13.718639320180234,7.278431504514682,212.3693350135871,219.55241417586848,0.11479970643288932,2.296722528927705,POINT (-119.07476 34.0887),-119.07208027645414,34.09379747430698,0.105,1365,0.961056,2.492843,High,2.492843,0.0482,1.488667,0.00011209467907605276
635,O,Barnard_Santa_Barbara,0.0857,0.5725657295171125,13.757602165109772,7.313935870854916,218.0080401649208,222.60648383513472,0.11713112176991583,2.3433306159722327,POINT (-119.07931 34.08572),-119.07467745609055,34.09509402302991,0.085,1365,0.961056,2.492843,High,2.492843,0.0482,1.488667,0.00011209467907605276
